slip_ratio,pacejka_fx_over_fz,linear_fx_over_fz,linear_error
1.972400000000000264e-01,1.151575650727832301e+00,1.145431038493570863e+00,-6.144612234261437322e-03
1.972500000000000087e-01,1.151573132687954137e+00,1.145428382831619851e+00,-6.144749856334286164e-03
1.972600000000000187e-01,1.151570614426408845e+00,1.145425727169668839e+00,-6.144887256740005910e-03
1.972700000000000287e-01,1.151568095943246828e+00,1.145423071507717827e+00,-6.145024435529000684e-03
1.972800000000000109e-01,1.151565577238518046e+00,1.145420415845766815e+00,-6.145161392751230522e-03
1.972900000000000209e-01,1.151563058312273125e+00,1.145417760183815803e+00,-6.145298128457321596e-03
1.973000000000000032e-01,1.151560539164561803e+00,1.145415104521864791e+00,-6.145434642697011896e-03
1.973100000000000132e-01,1.151558019795434262e+00,1.145412448859913779e+00,-6.145570935520483502e-03
1.973200000000000232e-01,1.151555500204940907e+00,1.145409793197962767e+00,-6.145707006978140541e-03
1.973300000000000054e-01,1.151552980393131698e+00,1.145407137536011755e+00,-6.145842857119943048e-03
1.973400000000000154e-01,1.151550460360056594e+00,1.145404481874060743e+00,-6.145978485995851059e-03
1.973500000000000254e-01,1.151547940105765777e+00,1.145401826212109730e+00,-6.146113893656046656e-03
1.973600000000000076e-01,1.151545419630309652e+00,1.145399170550158718e+00,-6.146249080150933963e-03
1.973700000000000176e-01,1.151542898933737957e+00,1.145396514888207706e+00,-6.146384045530250972e-03
1.973800000000000276e-01,1.151540378016100874e+00,1.145393859226256694e+00,-6.146518789844179764e-03
1.973900000000000099e-01,1.151537856877448363e+00,1.145391203564305682e+00,-6.146653313142680375e-03
1.974000000000000199e-01,1.151535335517830605e+00,1.145388547902354670e+00,-6.146787615475934885e-03
1.974100000000000299e-01,1.151532813937297783e+00,1.145385892240403880e+00,-6.146921696893903331e-03
1.974200000000000121e-01,1.151530292135899414e+00,1.145383236578452868e+00,-6.147055557446545748e-03
1.974300000000000221e-01,1.151527770113685900e+00,1.145380580916501856e+00,-6.147189197184044218e-03
1.974400000000000044e-01,1.151525247870706981e+00,1.145377925254550844e+00,-6.147322616156136732e-03
1.974500000000000144e-01,1.151522725407012837e+00,1.145375269592599832e+00,-6.147455814413005371e-03
1.974600000000000244e-01,1.151520202722653652e+00,1.145372613930648820e+00,-6.147588792004832214e-03
1.974700000000000066e-01,1.151517679817678719e+00,1.145369958268697808e+00,-6.147721548980911166e-03
1.974800000000000166e-01,1.151515156692138664e+00,1.145367302606746795e+00,-6.147854085391868395e-03
1.974900000000000266e-01,1.151512633346083003e+00,1.145364646944795783e+00,-6.147986401287219849e-03
1.975000000000000089e-01,1.151510109779561919e+00,1.145361991282844771e+00,-6.148118496717147607e-03
1.975100000000000189e-01,1.151507585992625149e+00,1.145359335620893759e+00,-6.148250371731389663e-03
1.975200000000000289e-01,1.151505061985322431e+00,1.145356679958942747e+00,-6.148382026379684007e-03
1.975300000000000111e-01,1.151502537757704170e+00,1.145354024296991735e+00,-6.148513460712434764e-03
1.975400000000000211e-01,1.151500013309819659e+00,1.145351368635040723e+00,-6.148644674778935837e-03
1.975500000000000034e-01,1.151497488641719080e+00,1.145348712973089711e+00,-6.148775668629369306e-03
1.975600000000000134e-01,1.151494963753452394e+00,1.145346057311138699e+00,-6.148906442313695209e-03
1.975700000000000234e-01,1.151492438645069116e+00,1.145343401649187687e+00,-6.149036995881429490e-03
1.975800000000000056e-01,1.151489913316619429e+00,1.145340745987236675e+00,-6.149167329382754232e-03
1.975900000000000156e-01,1.151487387768152848e+00,1.145338090325285663e+00,-6.149297442867185381e-03
1.976000000000000256e-01,1.151484861999719111e+00,1.145335434663334651e+00,-6.149427336384460929e-03
1.976100000000000079e-01,1.151482336011368401e+00,1.145332779001383638e+00,-6.149557009984762956e-03
1.976200000000000179e-01,1.151479809803150234e+00,1.145330123339432848e+00,-6.149686463717385365e-03
1.976300000000000279e-01,1.151477283375114347e+00,1.145327467677481836e+00,-6.149815697632510236e-03
1.976400000000000101e-01,1.151474756727310700e+00,1.145324812015530824e+00,-6.149944711779875561e-03
1.976500000000000201e-01,1.151472229859788587e+00,1.145322156353579812e+00,-6.150073506208775242e-03
1.976600000000000024e-01,1.151469702772598414e+00,1.145319500691628800e+00,-6.150202080969613405e-03
1.976700000000000124e-01,1.151467175465789250e+00,1.145316845029677788e+00,-6.150330436111461907e-03
1.976800000000000224e-01,1.151464647939411279e+00,1.145314189367726776e+00,-6.150458571684502829e-03
1.976900000000000046e-01,1.151462120193514016e+00,1.145311533705775764e+00,-6.150586487738252117e-03
1.977000000000000146e-01,1.151459592228146978e+00,1.145308878043824752e+00,-6.150714184322225719e-03
1.977100000000000246e-01,1.151457064043360345e+00,1.145306222381873740e+00,-6.150841661486605716e-03
1.977200000000000069e-01,1.151454535639202970e+00,1.145303566719922728e+00,-6.150968919280241920e-03
1.977300000000000169e-01,1.151452007015725254e+00,1.145300911057971716e+00,-6.151095957753538457e-03
1.977400000000000269e-01,1.151449478172976493e+00,1.145298255396020704e+00,-6.151222776955789229e-03
1.977500000000000091e-01,1.151446949111006424e+00,1.145295599734069691e+00,-6.151349376936732227e-03
1.977600000000000191e-01,1.151444419829864341e+00,1.145292944072118679e+00,-6.151475757745661355e-03
1.977700000000000291e-01,1.151441890329600204e+00,1.145290288410167667e+00,-6.151601919432536647e-03
1.977800000000000114e-01,1.151439360610263529e+00,1.145287632748216655e+00,-6.151727862046874051e-03
1.977900000000000214e-01,1.151436830671903833e+00,1.145284977086265643e+00,-6.151853585638189514e-03
1.978000000000000036e-01,1.151434300514570630e+00,1.145282321424314631e+00,-6.151979090255998983e-03
1.978100000000000136e-01,1.151431770138313659e+00,1.145279665762363619e+00,-6.152104375950040449e-03
1.978200000000000236e-01,1.151429239543182215e+00,1.145277010100412607e+00,-6.152229442769607815e-03
1.978300000000000058e-01,1.151426708729226034e+00,1.145274354438461817e+00,-6.152354290764217026e-03
1.978400000000000158e-01,1.151424177696494633e+00,1.145271698776510805e+00,-6.152478919983828121e-03
1.978500000000000258e-01,1.151421646445037306e+00,1.145269043114559793e+00,-6.152603330477512955e-03
1.978600000000000081e-01,1.151419114974903790e+00,1.145266387452608781e+00,-6.152727522295009521e-03
1.978700000000000181e-01,1.151416583286143380e+00,1.145263731790657769e+00,-6.152851495485611721e-03
1.978800000000000281e-01,1.151414051378805592e+00,1.145261076128706756e+00,-6.152975250098835502e-03
1.978900000000000103e-01,1.151411519252939941e+00,1.145258420466755744e+00,-6.153098786184196811e-03
1.979000000000000203e-01,1.151408986908595944e+00,1.145255764804804732e+00,-6.153222103791211595e-03
1.979100000000000026e-01,1.151406454345822894e+00,1.145253109142853720e+00,-6.153345202969173755e-03
1.979200000000000126e-01,1.151403921564670307e+00,1.145250453480902708e+00,-6.153468083767599239e-03
1.979300000000000226e-01,1.151401388565187256e+00,1.145247797818951696e+00,-6.153590746235559905e-03
1.979400000000000048e-01,1.151398855347423922e+00,1.145245142157000684e+00,-6.153713190423237833e-03
1.979500000000000148e-01,1.151396321911428711e+00,1.145242486495049672e+00,-6.153835416379038747e-03
1.979600000000000248e-01,1.151393788257251805e+00,1.145239830833098660e+00,-6.153957424153144729e-03
1.979700000000000071e-01,1.151391254384942053e+00,1.145237175171147648e+00,-6.154079213794405590e-03
1.979800000000000171e-01,1.151388720294549195e+00,1.145234519509196636e+00,-6.154200785352559322e-03
1.979900000000000271e-01,1.151386185986122301e+00,1.145231863847245624e+00,-6.154322138876677784e-03
1.980000000000000093e-01,1.151383651459710666e+00,1.145229208185294612e+00,-6.154443274416054876e-03
1.980100000000000193e-01,1.151381116715363806e+00,1.145226552523343599e+00,-6.154564192020206548e-03
1.980200000000000293e-01,1.151378581753130792e+00,1.145223896861392587e+00,-6.154684891738204655e-03
1.980300000000000116e-01,1.151376046573061362e+00,1.145221241199441575e+00,-6.154805373619787190e-03
1.980400000000000216e-01,1.151373511175204145e+00,1.145218585537490785e+00,-6.154925637713359876e-03
1.980500000000000038e-01,1.151370975559609100e+00,1.145215929875539773e+00,-6.155045684069326839e-03
1.980600000000000138e-01,1.151368439726324855e+00,1.145213274213588761e+00,-6.155165512736093802e-03
1.980700000000000238e-01,1.151365903675401148e+00,1.145210618551637749e+00,-6.155285123763398758e-03
1.980800000000000061e-01,1.151363367406887050e+00,1.145207962889686737e+00,-6.155404517200313563e-03
1.980900000000000161e-01,1.151360830920831413e+00,1.145205307227735725e+00,-6.155523693095688031e-03
1.981000000000000261e-01,1.151358294217284195e+00,1.145202651565784713e+00,-6.155642651499482199e-03
1.981100000000000083e-01,1.151355757296293802e+00,1.145199995903833701e+00,-6.155761392460101789e-03
1.981200000000000183e-01,1.151353220157909973e+00,1.145197340241882689e+00,-6.155879916027284793e-03
1.981300000000000283e-01,1.151350682802181780e+00,1.145194684579931677e+00,-6.155998222250103069e-03
1.981400000000000106e-01,1.151348145229158071e+00,1.145192028917980664e+00,-6.156116311177406430e-03
1.981500000000000206e-01,1.151345607438888585e+00,1.145189373256029652e+00,-6.156234182858932868e-03
1.981600000000000028e-01,1.151343069431421728e+00,1.145186717594078640e+00,-6.156351837343088107e-03
1.981700000000000128e-01,1.151340531206807238e+00,1.145184061932127628e+00,-6.156469274679610137e-03
1.981800000000000228e-01,1.151337992765093965e+00,1.145181406270176616e+00,-6.156586494917348773e-03
1.981900000000000051e-01,1.151335454106331202e+00,1.145178750608225604e+00,-6.156703498105597916e-03
1.982000000000000151e-01,1.151332915230567577e+00,1.145176094946274592e+00,-6.156820284292985335e-03
1.982100000000000251e-01,1.151330376137852829e+00,1.145173439284323580e+00,-6.156936853529249021e-03
1.982200000000000073e-01,1.151327836828235363e+00,1.145170783622372568e+00,-6.157053205862794698e-03
1.982300000000000173e-01,1.151325297301764916e+00,1.145168127960421556e+00,-6.157169341343360358e-03
1.982400000000000273e-01,1.151322757558489895e+00,1.145165472298470544e+00,-6.157285260019351725e-03
1.982500000000000095e-01,1.151320217598459816e+00,1.145162816636519754e+00,-6.157400961940062700e-03
1.982600000000000195e-01,1.151317677421723307e+00,1.145160160974568742e+00,-6.157516447154565142e-03
1.982700000000000295e-01,1.151315137028329660e+00,1.145157505312617729e+00,-6.157631715711930909e-03
1.982800000000000118e-01,1.151312596418327949e+00,1.145154849650666717e+00,-6.157746767661231857e-03
1.982900000000000218e-01,1.151310055591766801e+00,1.145152193988715705e+00,-6.157861603051095756e-03
1.983000000000000040e-01,1.151307514548695510e+00,1.145149538326764693e+00,-6.157976221930816507e-03
1.983100000000000140e-01,1.151304973289162703e+00,1.145146882664813681e+00,-6.158090624349021880e-03
1.983200000000000240e-01,1.151302431813217897e+00,1.145144227002862669e+00,-6.158204810355227821e-03
1.983300000000000063e-01,1.151299890120909497e+00,1.145141571340911657e+00,-6.158318779997840053e-03
1.983400000000000163e-01,1.151297348212286575e+00,1.145138915678960645e+00,-6.158432533325930436e-03
1.983500000000000263e-01,1.151294806087398204e+00,1.145136260017009633e+00,-6.158546070388570826e-03
1.983600000000000085e-01,1.151292263746293232e+00,1.145133604355058621e+00,-6.158659391234611036e-03
1.983700000000000185e-01,1.151289721189020288e+00,1.145130948693107609e+00,-6.158772495912678835e-03
1.983800000000000285e-01,1.151287178415628665e+00,1.145128293031156597e+00,-6.158885384472068125e-03
1.983900000000000108e-01,1.151284635426166991e+00,1.145125637369205585e+00,-6.158998056961406675e-03
1.984000000000000208e-01,1.151282092220684117e+00,1.145122981707254572e+00,-6.159110513429544298e-03
1.984100000000000030e-01,1.151279548799229113e+00,1.145120326045303560e+00,-6.159222753925552851e-03
1.984200000000000130e-01,1.151277005161850386e+00,1.145117670383352548e+00,-6.159334778497838059e-03
1.984300000000000230e-01,1.151274461308597230e+00,1.145115014721401536e+00,-6.159446587195693823e-03
1.984400000000000053e-01,1.151271917239518050e+00,1.145112359059450524e+00,-6.159558180067525868e-03
1.984500000000000153e-01,1.151269372954662140e+00,1.145109703397499512e+00,-6.159669557162628095e-03
1.984600000000000253e-01,1.151266828454077906e+00,1.145107047735548500e+00,-6.159780718529406229e-03
1.984700000000000075e-01,1.151264283737813976e+00,1.145104392073597710e+00,-6.159891664216265994e-03
1.984800000000000175e-01,1.151261738805919643e+00,1.145101736411646698e+00,-6.160002394272945381e-03
1.984900000000000275e-01,1.151259193658443314e+00,1.145099080749695686e+00,-6.160112908747628069e-03
1.985000000000000098e-01,1.151256648295433838e+00,1.145096425087744674e+00,-6.160223207689163871e-03
1.985100000000000198e-01,1.151254102716939620e+00,1.145093769425793662e+00,-6.160333291145958512e-03
1.985200000000000298e-01,1.151251556923009733e+00,1.145091113763842650e+00,-6.160443159167083849e-03
1.985300000000000120e-01,1.151249010913693249e+00,1.145088458101891637e+00,-6.160552811801611739e-03
1.985400000000000220e-01,1.151246464689037907e+00,1.145085802439940625e+00,-6.160662249097281773e-03
1.985500000000000043e-01,1.151243918249093001e+00,1.145083146777989613e+00,-6.160771471103387853e-03
1.985600000000000143e-01,1.151241371593907381e+00,1.145080491116038601e+00,-6.160880477868779792e-03
1.985700000000000243e-01,1.151238824723529230e+00,1.145077835454087589e+00,-6.160989269441641270e-03
1.985800000000000065e-01,1.151236277638007621e+00,1.145075179792136577e+00,-6.161097845871044143e-03
1.985900000000000165e-01,1.151233730337390737e+00,1.145072524130185565e+00,-6.161206207205172092e-03
1.986000000000000265e-01,1.151231182821727650e+00,1.145069868468234553e+00,-6.161314353493096974e-03
1.986100000000000088e-01,1.151228635091066543e+00,1.145067212806283541e+00,-6.161422284783002468e-03
1.986200000000000188e-01,1.151226087145456489e+00,1.145064557144332529e+00,-6.161530001123960432e-03
1.986300000000000288e-01,1.151223538984945671e+00,1.145061901482381517e+00,-6.161637502564154545e-03
1.986400000000000110e-01,1.151220990609582717e+00,1.145059245820430505e+00,-6.161744789152212576e-03
1.986500000000000210e-01,1.151218442019416699e+00,1.145056590158479493e+00,-6.161851860937206382e-03
1.986600000000000033e-01,1.151215893214495356e+00,1.145053934496528480e+00,-6.161958717966875554e-03
1.986700000000000133e-01,1.151213344194867982e+00,1.145051278834577690e+00,-6.162065360290291949e-03
1.986800000000000233e-01,1.151210794960582762e+00,1.145048623172626678e+00,-6.162171787956083335e-03
1.986900000000000055e-01,1.151208245511688322e+00,1.145045967510675666e+00,-6.162278001012655437e-03
1.987000000000000155e-01,1.151205695848232846e+00,1.145043311848724654e+00,-6.162383999508191934e-03
1.987100000000000255e-01,1.151203145970265185e+00,1.145040656186773642e+00,-6.162489783491542639e-03
1.987200000000000077e-01,1.151200595877833965e+00,1.145038000524822630e+00,-6.162595353011335320e-03
1.987300000000000177e-01,1.151198045570987150e+00,1.145035344862871618e+00,-6.162700708115531611e-03
1.987400000000000277e-01,1.151195495049773809e+00,1.145032689200920606e+00,-6.162805848853203372e-03
1.987500000000000100e-01,1.151192944314241684e+00,1.145030033538969594e+00,-6.162910775272090191e-03
1.987600000000000200e-01,1.151190393364439846e+00,1.145027377877018582e+00,-6.163015487421263927e-03
1.987700000000000300e-01,1.151187842200416478e+00,1.145024722215067570e+00,-6.163119985348908259e-03
1.987800000000000122e-01,1.151185290822219986e+00,1.145022066553116558e+00,-6.163224269103428909e-03
1.987900000000000222e-01,1.151182739229898777e+00,1.145019410891165546e+00,-6.163328338733231604e-03
1.988000000000000045e-01,1.151180187423501255e+00,1.145016755229214533e+00,-6.163432194286722066e-03
1.988100000000000145e-01,1.151177635403075827e+00,1.145014099567263521e+00,-6.163535835812306019e-03
1.988200000000000245e-01,1.151175083168671121e+00,1.145011443905312509e+00,-6.163639263358611231e-03
1.988300000000000067e-01,1.151172530720334874e+00,1.145008788243361497e+00,-6.163742476973377293e-03
1.988400000000000167e-01,1.151169978058115939e+00,1.145006132581410485e+00,-6.163845476705454018e-03
1.988500000000000267e-01,1.151167425182062498e+00,1.145003476919459473e+00,-6.163948262603025086e-03
