slip_angle_rad,slip_angle_deg,pacejka_fy_magnitude_over_fz,linear_fy_magnitude_over_fz,linear_error
3.467428171644614254e-01,1.986689999999999756e+01,5.973260964188419342e-01,6.076069292811917544e-01,1.028083286234982019e-02
3.467480531522174059e-01,1.986719999999999686e+01,5.973246532065644709e-01,6.076051545036963430e-01,1.028050129713187211e-02
3.467532891399733863e-01,1.986749999999999972e+01,5.973232100237724218e-01,6.076033797262009317e-01,1.028016970242850991e-02
3.467585251277293668e-01,1.986779999999999902e+01,5.973217668704652317e-01,6.076016049487055204e-01,1.027983807824028872e-02
3.467637611154853472e-01,1.986809999999999832e+01,5.973203237466420124e-01,6.075998301712101091e-01,1.027950642456809671e-02
3.467689971032413276e-01,1.986839999999999762e+01,5.973188806523019867e-01,6.075980553937146977e-01,1.027917474141271104e-02
3.467742330909973081e-01,1.986869999999999692e+01,5.973174375874445996e-01,6.075962806162192864e-01,1.027884302877468681e-02
3.467794690787532885e-01,1.986899999999999622e+01,5.973159945520686298e-01,6.075945058387238751e-01,1.027851128665524527e-02
3.467847050665092690e-01,1.986929999999999907e+01,5.973145515461738553e-01,6.075927310612284638e-01,1.027817951505460847e-02
3.467899410542652494e-01,1.986959999999999837e+01,5.973131085697590548e-01,6.075909562837330524e-01,1.027784771397399766e-02
3.467951770420212299e-01,1.986989999999999768e+01,5.973116656228238952e-01,6.075891815062376411e-01,1.027751588341374589e-02
3.468004130297772103e-01,1.987019999999999698e+01,5.973102227053673774e-01,6.075874067287422298e-01,1.027718402337485237e-02
3.468056490175331907e-01,1.987049999999999628e+01,5.973087798173889462e-01,6.075856319512468184e-01,1.027685213385787222e-02
3.468108850052891712e-01,1.987079999999999558e+01,5.973073369588877135e-01,6.075838571737514071e-01,1.027652021486369360e-02
3.468161209930451516e-01,1.987109999999999488e+01,5.973058941298627911e-01,6.075820823962559958e-01,1.027618826639320471e-02
3.468213569808011321e-01,1.987139999999999773e+01,5.973044513303135128e-01,6.075803076187605845e-01,1.027585628844707166e-02
3.468265929685571125e-01,1.987169999999999703e+01,5.973030085602393235e-01,6.075785328412650621e-01,1.027552428102573856e-02
3.468318289563130929e-01,1.987199999999999633e+01,5.973015658196392241e-01,6.075767580637696508e-01,1.027519224413042664e-02
3.468370649440690734e-01,1.987229999999999563e+01,5.973001231085127705e-01,6.075749832862742394e-01,1.027486017776146898e-02
3.468423009318250538e-01,1.987259999999999494e+01,5.972986804268586303e-01,6.075732085087788281e-01,1.027452808192019784e-02
3.468475369195810343e-01,1.987289999999999424e+01,5.972972377746766925e-01,6.075714337312834168e-01,1.027419595660672424e-02
3.468527729073370147e-01,1.987319999999999709e+01,5.972957951519658470e-01,6.075696589537880055e-01,1.027386380182215841e-02
3.468580088950930507e-01,1.987349999999999994e+01,5.972943525587253166e-01,6.075678841762925941e-01,1.027353161756727751e-02
3.468632448828490311e-01,1.987379999999999924e+01,5.972929099949546572e-01,6.075661093987971828e-01,1.027319940384252561e-02
3.468684808706050116e-01,1.987409999999999854e+01,5.972914674606527585e-01,6.075643346213017715e-01,1.027286716064901295e-02
3.468737168583609920e-01,1.987439999999999785e+01,5.972900249558191765e-01,6.075625598438063601e-01,1.027253488798718362e-02
3.468789528461169724e-01,1.987469999999999715e+01,5.972885824804529120e-01,6.075607850663109488e-01,1.027220258585803681e-02
3.468841888338729529e-01,1.987499999999999645e+01,5.972871400345531878e-01,6.075590102888155375e-01,1.027187025426234968e-02
3.468894248216289333e-01,1.987529999999999930e+01,5.972856976181195598e-01,6.075572355113201262e-01,1.027153789320056632e-02
3.468946608093849138e-01,1.987559999999999860e+01,5.972842552311508069e-01,6.075554607338247148e-01,1.027120550267390797e-02
3.468998967971408942e-01,1.987589999999999790e+01,5.972828128736467068e-01,6.075536859563293035e-01,1.027087308268259669e-02
3.469051327848968747e-01,1.987619999999999720e+01,5.972813705456060385e-01,6.075519111788338922e-01,1.027054063322785371e-02
3.469103687726528551e-01,1.987649999999999650e+01,5.972799282470284687e-01,6.075501364013384809e-01,1.027020815431001211e-02
3.469156047604088355e-01,1.987679999999999580e+01,5.972784859779128874e-01,6.075483616238430695e-01,1.026987564593018210e-02
3.469208407481648160e-01,1.987709999999999511e+01,5.972770437382586284e-01,6.075465868463476582e-01,1.026954310808902981e-02
3.469260767359207964e-01,1.987739999999999796e+01,5.972756015280651365e-01,6.075448120688522469e-01,1.026921054078711038e-02
3.469313127236767769e-01,1.987769999999999726e+01,5.972741593473314126e-01,6.075430372913568355e-01,1.026887794402542298e-02
3.469365487114327573e-01,1.987799999999999656e+01,5.972727171960569015e-01,6.075412625138614242e-01,1.026854531780452273e-02
3.469417846991887378e-01,1.987829999999999586e+01,5.972712750742408261e-01,6.075394877363660129e-01,1.026821266212518680e-02
3.469470206869447182e-01,1.987859999999999516e+01,5.972698329818821872e-01,6.075377129588706016e-01,1.026787997698841437e-02
3.469522566747006986e-01,1.987889999999999446e+01,5.972683909189806517e-01,6.075359381813751902e-01,1.026754726239453852e-02
3.469574926624566791e-01,1.987919999999999732e+01,5.972669488855349984e-01,6.075341634038797789e-01,1.026721451834478049e-02
3.469627286502126595e-01,1.987949999999999662e+01,5.972655068815446722e-01,6.075323886263843676e-01,1.026688174483969540e-02
3.469679646379686400e-01,1.987979999999999592e+01,5.972640649070087848e-01,6.075306138488889562e-01,1.026654894188017142e-02
3.469732006257246759e-01,1.988009999999999877e+01,5.972626229619272253e-01,6.075288390713935449e-01,1.026621610946631957e-02
3.469784366134806564e-01,1.988039999999999807e+01,5.972611810462984394e-01,6.075270642938981336e-01,1.026588324759969417e-02
3.469836726012366368e-01,1.988069999999999737e+01,5.972597391601219829e-01,6.075252895164027223e-01,1.026555035628073931e-02
3.469889085889926172e-01,1.988099999999999667e+01,5.972582973033973008e-01,6.075235147389073109e-01,1.026521743551001009e-02
3.469941445767485977e-01,1.988129999999999953e+01,5.972568554761232829e-01,6.075217399614118996e-01,1.026488448528861674e-02
3.469993805645045781e-01,1.988159999999999883e+01,5.972554136782993739e-01,6.075199651839164883e-01,1.026455150561711438e-02
3.470046165522605586e-01,1.988189999999999813e+01,5.972539719099249078e-01,6.075181904064210769e-01,1.026421849649616913e-02
3.470098525400165390e-01,1.988219999999999743e+01,5.972525301709988854e-01,6.075164156289256656e-01,1.026388545792678020e-02
3.470150885277725195e-01,1.988249999999999673e+01,5.972510884615207516e-01,6.075146408514302543e-01,1.026355238990950269e-02
3.470203245155284999e-01,1.988279999999999603e+01,5.972496467814896182e-01,6.075128660739348430e-01,1.026321929244522480e-02
3.470255605032844803e-01,1.988309999999999533e+01,5.972482051309049300e-01,6.075110912964394316e-01,1.026288616553450161e-02
3.470307964910404608e-01,1.988339999999999819e+01,5.972467635097655769e-01,6.075093165189440203e-01,1.026255300917844338e-02
3.470360324787964412e-01,1.988369999999999749e+01,5.972453219180712258e-01,6.075075417414486090e-01,1.026221982337738314e-02
3.470412684665524217e-01,1.988399999999999679e+01,5.972438803558208775e-01,6.075057669639531976e-01,1.026188660813232012e-02
3.470465044543084021e-01,1.988429999999999609e+01,5.972424388230138659e-01,6.075039921864577863e-01,1.026155336344392044e-02
3.470517404420643826e-01,1.988459999999999539e+01,5.972409973196495248e-01,6.075022174089623750e-01,1.026122008931285023e-02
3.470569764298203630e-01,1.988489999999999469e+01,5.972395558457266329e-01,6.075004426314668526e-01,1.026088678574021973e-02
3.470622124175763434e-01,1.988519999999999754e+01,5.972381144012450793e-01,6.074986678539714413e-01,1.026055345272636199e-02
3.470674484053323239e-01,1.988549999999999685e+01,5.972366729862036427e-01,6.074968930764760300e-01,1.026022009027238724e-02
3.470726843930883043e-01,1.988579999999999615e+01,5.972352316006017681e-01,6.074951182989806187e-01,1.025988669837885059e-02
3.470779203808442848e-01,1.988609999999999545e+01,5.972337902444387892e-01,6.074933435214852073e-01,1.025955327704641817e-02
3.470831563686002652e-01,1.988639999999999475e+01,5.972323489177138178e-01,6.074915687439897960e-01,1.025921982627597817e-02
3.470883923563563012e-01,1.988669999999999760e+01,5.972309076204259659e-01,6.074897939664943847e-01,1.025888634606841876e-02
3.470936283441122816e-01,1.988699999999999690e+01,5.972294663525749003e-01,6.074880191889989733e-01,1.025855283642407301e-02
3.470988643318682620e-01,1.988729999999999976e+01,5.972280251141593999e-01,6.074862444115035620e-01,1.025821929734416216e-02
3.471041003196242425e-01,1.988759999999999906e+01,5.972265839051790204e-01,6.074844696340081507e-01,1.025788572882913030e-02
3.471093363073802229e-01,1.988789999999999836e+01,5.972251427256328737e-01,6.074826948565127394e-01,1.025755213087986562e-02
3.471145722951362034e-01,1.988819999999999766e+01,5.972237015755201828e-01,6.074809200790173280e-01,1.025721850349714526e-02
3.471198082828921838e-01,1.988849999999999696e+01,5.972222604548403924e-01,6.074791453015219167e-01,1.025688484668152434e-02
3.471250442706481643e-01,1.988879999999999626e+01,5.972208193635926143e-01,6.074773705240265054e-01,1.025655116043389103e-02
3.471302802584041447e-01,1.988909999999999556e+01,5.972193783017759605e-01,6.074755957465310940e-01,1.025621744475513353e-02
3.471355162461601251e-01,1.988939999999999841e+01,5.972179372693898758e-01,6.074738209690356827e-01,1.025588369964580693e-02
3.471407522339161056e-01,1.988969999999999771e+01,5.972164962664335830e-01,6.074720461915402714e-01,1.025554992510668839e-02
3.471459882216720860e-01,1.988999999999999702e+01,5.972150552929063050e-01,6.074702714140448601e-01,1.025521612113855507e-02
3.471512242094280665e-01,1.989029999999999632e+01,5.972136143488071536e-01,6.074684966365494487e-01,1.025488228774229515e-02
3.471564601971840469e-01,1.989059999999999562e+01,5.972121734341355737e-01,6.074667218590540374e-01,1.025454842491846374e-02
3.471616961849400274e-01,1.989089999999999492e+01,5.972107325488907881e-01,6.074649470815586261e-01,1.025421453266783800e-02
3.471669321726960078e-01,1.989119999999999777e+01,5.972092916930717976e-01,6.074631723040632147e-01,1.025388061099141712e-02
3.471721681604519882e-01,1.989149999999999707e+01,5.972078508666783803e-01,6.074613975265678034e-01,1.025354665988942315e-02
3.471774041482079687e-01,1.989179999999999637e+01,5.972064100697092037e-01,6.074596227490723921e-01,1.025321267936318836e-02
3.471826401359639491e-01,1.989209999999999567e+01,5.972049693021637129e-01,6.074578479715769808e-01,1.025287866941326786e-02
3.471878761237199296e-01,1.989239999999999498e+01,5.972035285640412416e-01,6.074560731940815694e-01,1.025254463004032779e-02
3.471931121114759100e-01,1.989269999999999428e+01,5.972020878553411238e-01,6.074542984165861581e-01,1.025221056124503427e-02
3.471983480992318905e-01,1.989299999999999713e+01,5.972006471760624713e-01,6.074525236390907468e-01,1.025187646302827549e-02
3.472035840869879264e-01,1.989329999999999998e+01,5.971992065262045069e-01,6.074507488615953354e-01,1.025154233539082860e-02
3.472088200747439068e-01,1.989359999999999928e+01,5.971977659057663423e-01,6.074489740840999241e-01,1.025120817833358178e-02
3.472140560624998873e-01,1.989389999999999858e+01,5.971963253147474227e-01,6.074471993066045128e-01,1.025087399185709014e-02
3.472192920502558677e-01,1.989419999999999789e+01,5.971948847531470816e-01,6.074454245291089904e-01,1.025053977596190879e-02
3.472245280380118482e-01,1.989449999999999719e+01,5.971934442209644311e-01,6.074436497516135791e-01,1.025020553064914797e-02
3.472297640257678286e-01,1.989479999999999649e+01,5.971920037181986940e-01,6.074418749741181678e-01,1.024987125591947379e-02
3.472350000135238091e-01,1.989509999999999579e+01,5.971905632448493151e-01,6.074401001966227565e-01,1.024953695177344137e-02
3.472402360012797895e-01,1.989539999999999864e+01,5.971891228009152952e-01,6.074383254191273451e-01,1.024920261821204992e-02
3.472454719890357699e-01,1.989569999999999794e+01,5.971876823863959682e-01,6.074365506416319338e-01,1.024886825523596556e-02
3.472507079767917504e-01,1.989599999999999724e+01,5.971862420012906680e-01,6.074347758641365225e-01,1.024853386284585444e-02
3.472559439645477308e-01,1.989629999999999654e+01,5.971848016455982844e-01,6.074330010866411111e-01,1.024819944104282676e-02
3.472611799523037113e-01,1.989659999999999584e+01,5.971833613193185952e-01,6.074312263091456998e-01,1.024786498982710459e-02
3.472664159400596917e-01,1.989689999999999515e+01,5.971819210224506014e-01,6.074294515316502885e-01,1.024753050919968711e-02
3.472716519278156722e-01,1.989719999999999800e+01,5.971804807549933036e-01,6.074276767541548772e-01,1.024719599916157353e-02
3.472768879155716526e-01,1.989749999999999730e+01,5.971790405169465910e-01,6.074259019766594658e-01,1.024686145971287488e-02
3.472821239033276330e-01,1.989779999999999660e+01,5.971776003083090201e-01,6.074241271991640545e-01,1.024652689085503443e-02
3.472873598910836135e-01,1.989809999999999590e+01,5.971761601290801469e-01,6.074223524216686432e-01,1.024619229258849629e-02
3.472925958788395939e-01,1.989839999999999520e+01,5.971747199792594163e-01,6.074205776441732318e-01,1.024585766491381555e-02
3.472978318665955744e-01,1.989869999999999450e+01,5.971732798588456070e-01,6.074188028666778205e-01,1.024552300783221348e-02
3.473030678543515548e-01,1.989899999999999736e+01,5.971718397678382750e-01,6.074170280891824092e-01,1.024518832134413415e-02
3.473083038421075353e-01,1.989929999999999666e+01,5.971703997062367542e-01,6.074152533116869979e-01,1.024485360545024371e-02
3.473135398298635157e-01,1.989959999999999596e+01,5.971689596740400452e-01,6.074134785341915865e-01,1.024451886015154134e-02
3.473187758176195516e-01,1.989989999999999881e+01,5.971675196712474820e-01,6.074117037566961752e-01,1.024418408544869319e-02
3.473240118053755321e-01,1.990019999999999811e+01,5.971660796978583985e-01,6.074099289792007639e-01,1.024384928134236539e-02
3.473292477931315125e-01,1.990049999999999741e+01,5.971646397538720175e-01,6.074081542017053525e-01,1.024351444783333509e-02
3.473344837808874930e-01,1.990079999999999671e+01,5.971631998392874507e-01,6.074063794242099412e-01,1.024317958492249048e-02
3.473397197686434734e-01,1.990109999999999957e+01,5.971617599541041432e-01,6.074046046467145299e-01,1.024284469261038666e-02
3.473449557563994539e-01,1.990139999999999887e+01,5.971603200983212067e-01,6.074028298692191186e-01,1.024250977089791181e-02
3.473501917441554343e-01,1.990169999999999817e+01,5.971588802719378641e-01,6.074010550917237072e-01,1.024217481978584310e-02
3.473554277319114147e-01,1.990199999999999747e+01,5.971574404749535603e-01,6.073992803142282959e-01,1.024183983927473562e-02
3.473606637196673952e-01,1.990229999999999677e+01,5.971560007073671850e-01,6.073975055367328846e-01,1.024150482936569961e-02
3.473658997074233756e-01,1.990259999999999607e+01,5.971545609691785161e-01,6.073957307592374733e-01,1.024116979005895711e-02
3.473711356951793561e-01,1.990289999999999537e+01,5.971531212603862215e-01,6.073939559817420619e-01,1.024083472135584039e-02
3.473763716829353365e-01,1.990319999999999823e+01,5.971516815809898571e-01,6.073921812042466506e-01,1.024049962325679353e-02
3.473816076706913170e-01,1.990349999999999753e+01,5.971502419309886456e-01,6.073904064267512393e-01,1.024016449576259369e-02
3.473868436584472974e-01,1.990379999999999683e+01,5.971488023103820320e-01,6.073886316492558279e-01,1.023982933887379598e-02
3.473920796462032778e-01,1.990409999999999613e+01,5.971473627191687950e-01,6.073868568717604166e-01,1.023949415259162166e-02
3.473973156339592583e-01,1.990439999999999543e+01,5.971459231573486015e-01,6.073850820942650053e-01,1.023915893691640377e-02
3.474025516217152387e-01,1.990469999999999473e+01,5.971444836249205634e-01,6.073833073167695940e-01,1.023882369184903052e-02
3.474077876094712192e-01,1.990499999999999758e+01,5.971430441218836815e-01,6.073815325392741826e-01,1.023848841739050108e-02
